"date","Ta_1_1_1","RH_1_1_1","Pa_1_1_1","WD_1_1_1","MWS_1_1_1","PPFD_1_1_1","PPFDr_1_1_1","SWC_1_1_1","Ts_1_1_1","SHF_1_1_1","SHF_1_2_1","SHF_2_1_1","SHF_2_2_1","LWin_1_1_1","LWout_1_1_1","SWout_1_1_1","Rg_1_1_1","Rn_1_1_1","P_rain_1_1_1"
2015-06-19,29.2884384583333,27.1817233958333,86.1463470104167,174.227098682868,4.66843740138889,752.34859852492,84.3816287878788,0.0132334722047917,32.7155835833333,6.80727730833333,6.00649420125,15.8362427126656,8.43226726875,383.2370625,509.582291666667,62.8914244166667,348.571773589583,159.335123125,0.4
2015-06-20,30.1690223472222,21.4614455583333,85.8965700833333,173.819371012653,3.13593745972222,756.002096291625,86.291351010101,0.0127779166721875,32.994319125,7.94167268958333,6.04496823333333,18.0047878332585,8.64028409375,372.24589375,518.867297916667,64.1933966458333,353.077827447917,142.263039791667,0
2015-06-21,31.1414399513889,20.6205417083333,85.9088626909722,174.775466875937,3.57291663333333,698.924645619854,79.5719696969697,0.0126887499274653,33.418708375,7.33179984375,5.81339405208333,16.8389361329839,8.64866307083333,382.4173625,519.978070833333,58.4878481875,321.228689895833,125.180148291667,0
2015-06-22,31.0840316597222,23.4359138451389,85.9919952291667,151.128133995618,3.51062497013889,690.63948010208,79.2714646464647,0.0125453819548264,33.6048748333333,6.89915736875,5.37827307895833,16.011883463668,8.74053449791667,381.515172916667,520.556735416667,57.79870925,316.29692400625,119.456672708333,0
2015-06-23,27.3015941111111,39.6272302638889,86.2178585763889,127.676034756944,6.65958322291667,752.618249230465,82.1882891414141,0.0117565450892361,32.7463750416667,4.38415883125,3.96893736791667,11.2041348630133,5.84957551816667,368.080733333333,491.980416666667,65.4657536041667,351.9935184375,162.628083270833,0
2015-06-24,25.9762736319444,43.8412828055556,86.3344814444444,144.371279421597,4.49354158402778,546.143981606802,61.6729166666667,0.0111029339798611,31.4323473333333,2.07800101666667,2.62420443125,6.79561261513437,4.02376805208333,386.383666666667,481.56011875,44.86444604375,245.635549791667,105.594661666667,0
2015-06-25,26.0567268888889,45.3777702152778,86.2901918298611,162.933151305424,2.79312497986111,610.971899884747,67.9958333333333,0.0124221006767361,30.341236,-1.12841002341667,1.49513076895833,0.66613859706676,3.4406067625,385.00513125,480.289614583333,48.6728205416667,274.45056539375,130.49325625,7.2
2015-06-26,26.9935139652778,40.2272206180556,86.2488322743056,148.216821677035,3.43447912013889,643.210589654733,70.5647727272727,0.0215418228552118,27.8238057083333,-5.7156112125,-1.45086367916667,-8.10289636215803,2.48738669583333,382.11153125,471.365835416667,51.0924319583333,291.630172314583,151.283425375,0
2015-06-27,26.3912697638889,38.2081888125,86.4731564027778,137.309201466111,3.68645828472222,552.18134865725,62.2162247474747,0.0238186284304514,28.520514,-2.126243875,0.05654503125,-1.24135130088138,2.30061261666667,392.177158333333,473.886304166667,44.3235098354167,249.343854304167,123.311203291667,0
2015-06-28,27.4045834583333,34.8850498194444,86.3387283888889,164.491856604604,2.73541664444444,662.145559095694,75.2894570707071,0.0238442187444792,29.6306807083333,0.423867795833333,1.53255534583333,3.6335206460221,5.03563922708333,383.51081875,493.823897916667,53.8618092916667,300.782733854167,136.607858875,0
2015-06-29,28.2318880416667,24.5480612847222,86.1989398298611,161.131080329715,3.03687495486111,651.540992260583,74.3377525252525,0.0219126909573264,30.07313875,-1.21695339583333,0.558498339791667,0.496876361528206,4.20168725208333,381.784977083333,496.903552083333,53.4877404166667,294.973370147917,126.367035208333,0
2015-06-30,27.5592787222222,32.4544215555556,86.1765778715278,111.460660088444,4.39916658194444,709.55246678124,81.0754419191919,0.0202159027753472,30.9755277916667,1.69584734479167,2.06660045416667,6.06507589561069,4.48196493125,375.781758333333,495.887170833333,59.4839422145833,326.412610875,146.823247416667,0
2015-07-01,27.1891476111111,31.1669851041667,86.0974687569445,167.493384307111,2.67249998819445,772.566492214986,88.7708333333333,0.0182560938319792,31.3566943333333,5.89709548291667,2.83073562708333,14.0963111253343,4.96058875625,367.433558333333,502.7856,64.52477975,356.346395579167,156.469564708333,0
2015-07-02,29.2104182152778,25.5888638402778,85.8930078819444,170.003882470639,3.76895828541667,717.189485112514,82.4870580808081,0.0169751562566319,32.3396807083333,7.52411297083333,4.11367488125,17.2065678249456,5.401040619,389.878358333333,511.42491875,59.5476798271042,328.916930152083,147.822697375,0.6
2015-07-03,26.9507865972222,43.0628541111111,86.0664771527778,139.086675686076,3.31416662152778,702.71868776259,78.4129734848485,0.0161978993103472,32.346916875,4.39831097291667,3.38162512083333,11.2311885325402,4.82538792441667,409.07985,497.12855625,56.25043896875,323.985870354167,179.686710833333,3
2015-07-04,25.6155169027778,51.8499131319444,86.0359520833333,161.434560339028,2.45291665902778,584.103511728229,63.2434027777778,0.0174039235969097,30.0865691666667,-1.0555740875,-0.0975278208333333,0.805374013612496,1.98857848333333,398.906647916667,474.383116666667,44.7840124125,262.439310052292,142.178835291667,7.5
2015-07-05,25.0702811805556,56.2678405625,86.0682621319444,190.25234742125,2.61718746736111,743.953248718778,79.2006944444444,0.0370374479213507,28.8615136666667,-1.64866027083333,-0.528802270833333,-0.328387786035643,3.36491291041667,383.003566666667,473.225016666667,55.6603801458333,338.624022745833,192.742185833333,0
2015-07-06,26.7529805625,44.5777574027778,86.0313393819444,213.906147973111,2.10447915902778,715.401062777781,80.2791666666667,0.0404422917034375,30.172930625,0.326619975,0.961293866666667,3.44761871902023,5.27082349583333,384.56618125,491.372191666667,56.6269415208333,324.44724346875,161.014298295833,0
2015-07-07,24.5903832847222,51.4811856111111,86.0816518958333,183.226341907521,3.76187495555556,669.267934981795,73.603125,0.0378701909271875,29.6602638333333,-4.27133876041667,-2.06578806041667,-5.34198069682727,1.2933430625,379.812660416667,475.929585416667,53.4774801041667,303.669995041667,154.0755958125,1.6
2015-07-08,23.1930810763889,55.9674466666667,86.0257508159722,170.578178394132,2.55510415416667,614.284684881889,65.8371527777778,0.0329605902590625,27.2203055,-4.08896,-3.73570565625,-4.99333984590496,-0.885147718125,367.306704166667,462.217183333333,48.1750929041667,276.234873010417,133.149274104167,0.5
2015-07-09,21.6992050902778,67.4244907222222,86.1033934097222,178.356532836896,3.23624994652778,632.369305932618,63.2940972222222,0.083480763774059,25.5584724166667,-8.16364204375,-7.44430335270833,-12.7826274346862,-2.98383519375,387.15424375,444.570929166667,43.5919866814583,288.1989415475,187.190261791667,16.7
2015-07-10,21.7313667430556,71.3843349722222,86.2330582326389,163.081827319375,2.25343746805556,390.677334895945,38.3128472222222,0.0844714237083993,24.3356804166667,-8.8216739375,-7.69913587291667,-14.0405414530011,-5.8280420625,387.365904166667,436.108133333333,26.5927705604167,171.903689473333,96.5686863541667,6.6
2015-07-11,24.2414399513889,59.7098283541667,86.3954734305556,184.020787414514,2.73885414236111,733.201235012969,74.753125,0.0930264584483715,25.3266110833333,1.32847820416667,-0.940678479166667,5.36280174100255,3.84375983333333,382.477545833333,460.753583333333,51.8746323916667,333.10214695,202.9514865,0.8
2015-07-12,28.3118460972222,37.9885102291667,86.3528455347222,172.550483084028,2.42562498611111,705.643685247535,78.0340277777778,0.0817135594028472,28.4805137916667,3.25242966666667,3.05151725416667,9.04068656425041,8.70347727083333,381.42534375,486.305039583333,55.3653996875,323.504766452083,163.259682145833,0
2015-07-13,27.3687294027778,39.0333961111111,86.1426362881944,203.167008900021,2.43947914513889,772.830778773587,85.7256944444444,0.0724989409729167,29.8097774583333,2.61845545833333,1.97082322291667,7.82876195772737,8.0384363625,373.95913125,493.010352083333,62.0277273375,356.426059508333,175.347113125,0
2015-07-14,26.8513413958333,39.1449460208333,86.0042314166667,189.464284156951,3.25135412569444,658.756217390424,72.3600694444444,0.0629489933920139,30.0535134583333,-0.0722075833333334,-0.0614363958333333,2.68520768502191,3.58690122916667,386.436029166667,484.530139583333,53.207029,301.699318185417,150.398189854167,0
2015-07-15,25.9242945625,40.2239015277778,86.0499516145833,203.913390402153,2.48343748819444,620.329702594246,68.2461805555556,0.0525356943767396,29.7774027083333,-0.48266075625,-0.833116854166667,1.90057276842035,2.85147232708333,383.647660416667,481.9238125,48.5618426541667,280.02935050625,133.191355833333,0
2015-07-16,25.843184875,39.6503938888889,86.1156591944444,207.769090303965,2.17124999166667,597.565601249688,65.846875,0.0447181943510382,29.6112776666667,-1.58735835,-0.851392397916667,-0.211201147670088,2.52590040041667,385.6610625,481.728310416667,46.2857827708333,267.558157627083,125.205142875,0
2015-07-17,25.006416875,45.4045395138889,86.0866661666667,190.478975381319,2.56249996597222,553.799682352833,60.5201388888889,0.0386122395486111,29.4467918333333,-0.368833226458333,-0.92372449375,2.11816897728967,1.64672298333333,386.849266666667,474.567272916667,43.4051967708333,251.453568783333,120.330361791667,0
2015-07-18,26.8944109583333,40.3599533125,86.0979122152778,204.191759364507,2.45624998958333,763.089616095962,84.5236111111111,0.0351715624895833,30.3610415,2.6654403875,1.47808546041667,7.91857979423293,5.91736569166667,375.548877083333,496.86706875,60.98376225,348.67222620625,166.370285208333,0
2015-07-19,26.445489,42.7980448680556,86.2899568819444,202.552901617479,2.96583328680556,696.241624041139,76.2850694444445,0.0329515451041667,31.1348195833333,3.007889475,0.137666764791667,8.57321600839956,5.02935019083333,388.716602083333,493.986325,54.98814325,315.162088020833,154.9042319375,0
